order_id,customer_id,product,category,quantity,unit_price,sales,profit,date,region,discount_pct
ORD00225,CUST0200,Yoga Mat Premium,Sports,1,1530.0,1530.0,443.15,2024-01-18,West,15.0
ORD01186,CUST0256,Protein Shaker,Sports,4,450,1800,500.27,2024-01-18,Central,0
ORD01665,CUST0203,Sports Shorts,Clothing,3,720.0,2160.0,609.73,2024-01-18,South,20.0
ORD01113,CUST0268,Air Fryer Deluxe,Home & Kitchen,1,7500,7500,1843.04,2024-01-19,South,0
ORD00086,CUST0297,Air Fryer Deluxe,Home & Kitchen,3,6750.0,20250.0,6107.44,2024-01-20,North,10.0
ORD00475,CUST0134,Smart Watch Series 5,Electronics,1,22000,22000,2134.23,2024-01-20,North,0
ORD00982,CUST0017,Yoga Mat Premium,Sports,1,1710.0,1710.0,514.75,2024-01-21,West,5.0
ORD01672,CUST0104,Blender 1000W,Home & Kitchen,3,2975.0,8925.0,2556.39,2024-01-21,North,15.0
ORD01226,CUST0158,USB-C Hub,Electronics,1,2880.0,2880.0,231.74,2024-01-22,West,10.0
ORD01527,CUST0185,Jump Rope Pro,Sports,1,380,380,146.57,2024-01-22,South,0
ORD01586,CUST0195,Sports Shorts,Clothing,5,855.0,4275.0,1113.33,2024-01-22,North,5.0
ORD01668,CUST0127,Wireless Headphones,Electronics,3,7225.0,21675.0,2002.0,2024-01-22,North,15.0
ORD00552,CUST0143,Running Shoes,Clothing,5,4500,22500,8102.23,2024-01-23,North,0
ORD01467,CUST0114,Cotton T-Shirt Pack,Clothing,2,1080.0,2160.0,903.08,2024-01-23,East,10.0
ORD00061,CUST0152,Blender 1000W,Home & Kitchen,2,3500,7000,1841.47,2024-01-24,Central,0
ORD00350,CUST0152,Data Science Handbook,Books,1,650,650,229.84,2024-01-25,South,0
ORD01413,CUST0240,Yoga Mat Premium,Sports,3,1530.0,4590.0,1540.13,2024-01-25,West,15.0
ORD01438,CUST0110,Python Mastery,Books,5,750,3750,1865.86,2024-01-25,East,0
ORD01849,CUST0229,Data Science Handbook,Books,4,650,2600,886.93,2024-01-25,West,0
ORD01284,CUST0034,Foam Roller,Sports,4,807.5,3230.0,1142.56,2024-01-26,East,15.0
ORD00212,CUST0293,Running Shoes,Clothing,4,3600.0,14400.0,4411.5,2024-01-27,West,20.0
ORD00865,CUST0132,Business Analytics,Books,1,580,580,264.14,2024-01-27,South,0
ORD01825,CUST0132,Cotton T-Shirt Pack,Clothing,3,1200,3600,1131.73,2024-01-27,East,0
ORD00296,CUST0072,Wireless Headphones,Electronics,3,8500,25500,2057.42,2024-01-28,West,0
ORD00524,CUST0223,Sports Shorts,Clothing,4,855.0,3420.0,1515.28,2024-01-28,West,5.0
ORD00142,CUST0218,Protein Shaker,Sports,4,360.0,1440.0,395.11,2024-01-29,East,20.0
ORD00198,CUST0147,Smart Watch Series 5,Electronics,1,19800.0,19800.0,2760.28,2024-01-29,North,10.0
ORD00384,CUST0028,Blender 1000W,Home & Kitchen,1,3325.0,3325.0,733.1,2024-01-29,East,5.0
ORD00871,CUST0224,Clean Code,Books,1,468.0,468.0,161.54,2024-01-29,West,10.0
ORD01384,CUST0270,Data Science Handbook,Books,1,585.0,585.0,187.17,2024-01-29,South,10.0
ORD00628,CUST0233,Running Shoes,Clothing,5,4500,22500,6659.16,2024-01-30,Central,0
ORD00970,CUST0286,Non-stick Cookware Set,Home & Kitchen,1,6800,6800,1863.59,2024-01-30,North,0
ORD01256,CUST0261,Non-stick Cookware Set,Home & Kitchen,3,5780.0,17340.0,3618.09,2024-01-30,West,15.0
ORD01505,CUST0259,Python Mastery,Books,2,750,1500,725.01,2024-01-30,North,0
ORD01699,CUST0061,Bed Sheet Set,Home & Kitchen,5,2660.0,13300.0,3412.73,2024-01-30,South,5.0
ORD00203,CUST0172,Yoga Mat Premium,Sports,3,1800,5400,1730.34,2024-01-31,North,0
ORD00586,CUST0021,Resistance Bands Set,Sports,4,960.0,3840.0,1497.98,2024-01-31,East,20.0
ORD01206,CUST0251,Slim Fit Jeans,Clothing,2,2200,4400,1161.15,2024-01-31,North,0
ORD01984,CUST0222,Machine Learning A-Z,Books,4,820,3280,1439.24,2024-01-31,South,0
ORD00713,CUST0123,Protein Shaker,Sports,1,382.5,382.5,150.74,2024-02-01,East,15.0
ORD01916,CUST0096,Winter Jacket,Clothing,5,5510.0,27550.0,10343.68,2024-02-01,Central,5.0
ORD01930,CUST0049,Air Fryer Deluxe,Home & Kitchen,5,6375.0,31875.0,10912.55,2024-02-01,West,15.0
ORD01287,CUST0001,Machine Learning A-Z,Books,1,738.0,738.0,300.46,2024-02-02,East,10.0
ORD01631,CUST0038,Wireless Headphones,Electronics,5,6800.0,34000.0,4519.65,2024-02-02,South,20.0
ORD01962,CUST0241,Yoga Mat Premium,Sports,1,1800,1800,470.08,2024-02-02,West,0
ORD00345,CUST0154,Data Science Handbook,Books,5,650,3250,1343.35,2024-02-03,South,0
ORD00076,CUST0195,Mechanical Keyboard,Electronics,1,6500,6500,714.1,2024-02-04,West,0
ORD01128,CUST0167,Slim Fit Jeans,Clothing,1,1870.0,1870.0,489.38,2024-02-04,South,15.0
ORD00369,CUST0286,Foam Roller,Sports,5,950,4750,1426.14,2024-02-05,Central,0
ORD01203,CUST0170,Cotton T-Shirt Pack,Clothing,5,1080.0,5400.0,1969.79,2024-02-05,Central,10.0
ORD01776,CUST0186,Non-stick Cookware Set,Home & Kitchen,3,6120.0,18360.0,5147.12,2024-02-06,North,10.0
ORD00736,CUST0168,Resistance Bands Set,Sports,2,1200,2400,549.82,2024-02-07,Central,0
ORD01016,CUST0274,Air Fryer Deluxe,Home & Kitchen,4,7125.0,28500.0,5733.63,2024-02-07,South,5.0
ORD00737,CUST0295,Machine Learning A-Z,Books,1,820,820,316.84,2024-02-08,Central,0
ORD00487,CUST0244,Machine Learning A-Z,Books,2,779.0,1558.0,560.52,2024-02-09,Central,5.0
ORD01346,CUST0102,Smart Watch Series 5,Electronics,2,22000,44000,3697.13,2024-02-09,North,0
ORD00358,CUST0101,Machine Learning A-Z,Books,1,820,820,295.96,2024-02-10,West,0
ORD00797,CUST0166,Foam Roller,Sports,1,807.5,807.5,226.09,2024-02-10,North,15.0
ORD01835,CUST0012,Non-stick Cookware Set,Home & Kitchen,1,5780.0,5780.0,1512.15,2024-02-10,South,15.0
ORD00612,CUST0149,Python Mastery,Books,4,675.0,2700.0,1085.62,2024-02-11,South,10.0
ORD01435,CUST0239,Machine Learning A-Z,Books,1,820,820,366.01,2024-02-11,North,0
ORD00417,CUST0135,Laptop Pro X1,Electronics,1,85000,85000,14863.78,2024-02-12,South,0
ORD00639,CUST0130,Jump Rope Pro,Sports,5,380,1900,682.77,2024-02-12,East,0
ORD01262,CUST0294,Laptop Pro X1,Electronics,2,85000,170000,26328.41,2024-02-12,East,0
ORD01739,CUST0199,Slim Fit Jeans,Clothing,3,1760.0,5280.0,2307.64,2024-02-14,South,20.0
ORD00033,CUST0122,Laptop Pro X1,Electronics,4,80750.0,323000.0,41387.88,2024-02-15,South,5.0
ORD00104,CUST0027,Coffee Maker Pro,Home & Kitchen,4,4200,16800,5431.73,2024-02-15,East,0
ORD00447,CUST0007,Slim Fit Jeans,Clothing,2,2200,4400,1274.36,2024-02-15,North,0
ORD00640,CUST0118,Slim Fit Jeans,Clothing,2,2200,4400,1288.72,2024-02-15,West,0
ORD00872,CUST0291,Data Science Handbook,Books,3,650,1950,850.92,2024-02-15,Central,0
ORD00973,CUST0225,USB-C Hub,Electronics,1,3200,3200,301.88,2024-02-15,Central,0
ORD01411,CUST0048,Running Shoes,Clothing,4,4500,18000,7175.29,2024-02-15,Central,0
ORD01904,CUST0108,Coffee Maker Pro,Home & Kitchen,5,3570.0,17850.0,4431.84,2024-02-15,Central,15.0
ORD00314,CUST0229,Yoga Mat Premium,Sports,1,1800,1800,635.94,2024-02-16,Central,0
ORD00995,CUST0148,Resistance Bands Set,Sports,1,1200,1200,479.19,2024-02-16,East,0
ORD00998,CUST0154,Bed Sheet Set,Home & Kitchen,5,2800,14000,3220.16,2024-02-16,West,0
ORD01162,CUST0029,Laptop Pro X1,Electronics,1,85000,85000,14024.4,2024-02-16,Central,0
ORD00495,CUST0293,Clean Code,Books,4,520,2080,695.64,2024-02-17,Central,0
ORD01053,CUST0046,Winter Jacket,Clothing,2,5800,11600,3801.33,2024-02-17,North,0
ORD01491,CUST0003,Mechanical Keyboard,Electronics,3,6500,19500,3201.2,2024-02-17,West,0
ORD01511,CUST0026,Air Fryer Deluxe,Home & Kitchen,4,7500,30000,7323.03,2024-02-17,West,0
ORD00120,CUST0162,Data Science Handbook,Books,3,650,1950,963.37,2024-02-18,East,0
ORD00529,CUST0251,Running Shoes,Clothing,2,4500,9000,3956.55,2024-02-18,East,0
ORD00649,CUST0142,Non-stick Cookware Set,Home & Kitchen,5,6800,34000,9119.27,2024-02-18,South,0
ORD01823,CUST0289,Blender 1000W,Home & Kitchen,4,3500,14000,4400.67,2024-02-18,West,0
ORD00976,CUST0205,Protein Shaker,Sports,4,382.5,1530.0,502.71,2024-02-19,East,15.0
ORD01440,CUST0130,Business Analytics,Books,1,580,580,182.03,2024-02-19,South,0
ORD00298,CUST0121,Non-stick Cookware Set,Home & Kitchen,1,6460.0,6460.0,1589.3,2024-02-20,North,5.0
ORD00338,CUST0182,Protein Shaker,Sports,4,450,1800,516.87,2024-02-20,East,0
ORD00095,CUST0006,Bed Sheet Set,Home & Kitchen,2,2800,5600,1322.74,2024-02-21,Central,0
ORD00499,CUST0214,Non-stick Cookware Set,Home & Kitchen,1,6800,6800,1810.55,2024-02-21,Central,0
ORD00156,CUST0080,Jump Rope Pro,Sports,1,304.0,304.0,93.66,2024-02-22,West,20.0
ORD00060,CUST0161,Bed Sheet Set,Home & Kitchen,3,2520.0,7560.0,1862.73,2024-02-23,North,10.0
ORD00153,CUST0114,Bed Sheet Set,Home & Kitchen,4,2380.0,9520.0,2335.53,2024-02-23,North,15.0
ORD01266,CUST0031,Cotton T-Shirt Pack,Clothing,2,1200,2400,1071.81,2024-02-23,South,0
ORD00536,CUST0103,Python Mastery,Books,5,750,3750,1393.44,2024-02-24,East,0
ORD00714,CUST0255,Sports Shorts,Clothing,2,810.0,1620.0,496.73,2024-02-24,Central,10.0
ORD01218,CUST0040,Smart Watch Series 5,Electronics,5,17600.0,88000.0,13899.69,2024-02-24,North,20.0
ORD01482,CUST0231,Air Fryer Deluxe,Home & Kitchen,1,6750.0,6750.0,1606.23,2024-02-24,South,10.0
ORD00130,CUST0165,Clean Code,Books,2,468.0,936.0,352.49,2024-02-25,South,10.0
ORD01542,CUST0184,Bed Sheet Set,Home & Kitchen,3,2660.0,7980.0,2154.46,2024-02-25,West,5.0
ORD01594,CUST0164,Protein Shaker,Sports,5,450,2250,516.87,2024-02-25,Central,0
ORD00052,CUST0212,Cotton T-Shirt Pack,Clothing,2,1020.0,2040.0,887.19,2024-02-26,North,15.0
ORD00335,CUST0248,Air Fryer Deluxe,Home & Kitchen,1,7500,7500,2098.74,2024-02-26,West,0
ORD00954,CUST0071,Slim Fit Jeans,Clothing,3,2200,6600,2678.03,2024-02-26,Central,0
ORD01261,CUST0257,Non-stick Cookware Set,Home & Kitchen,4,6120.0,24480.0,6026.9,2024-02-26,Central,10.0
ORD01398,CUST0181,Winter Jacket,Clothing,4,5510.0,22040.0,7631.52,2024-02-28,East,5.0
ORD01830,CUST0242,Air Fryer Deluxe,Home & Kitchen,1,7500,7500,2599.33,2024-02-28,South,0
ORD00396,CUST0251,Winter Jacket,Clothing,5,4930.0,24650.0,7487.28,2024-02-29,South,15.0
ORD00561,CUST0111,USB-C Hub,Electronics,2,2720.0,5440.0,619.04,2024-02-29,West,15.0
ORD00125,CUST0079,Data Science Handbook,Books,3,585.0,1755.0,774.1,2024-03-01,West,10.0
ORD00838,CUST0224,Winter Jacket,Clothing,1,5800,5800,2195.0,2024-03-01,South,0
ORD01081,CUST0089,Python Mastery,Books,2,675.0,1350.0,537.89,2024-03-01,South,10.0
ORD01253,CUST0007,Slim Fit Jeans,Clothing,3,2090.0,6270.0,2074.81,2024-03-01,Central,5.0
ORD01956,CUST0159,Machine Learning A-Z,Books,3,779.0,2337.0,1023.74,2024-03-01,South,5.0
ORD00273,CUST0009,Blender 1000W,Home & Kitchen,3,2975.0,8925.0,1931.73,2024-03-02,East,15.0
ORD00532,CUST0025,Yoga Mat Premium,Sports,1,1800,1800,619.48,2024-03-02,North,0
ORD00513,CUST0072,Business Analytics,Books,4,580,2320,816.37,2024-03-04,North,0
ORD01629,CUST0102,Jump Rope Pro,Sports,4,380,1520,380.03,2024-03-04,South,0
ORD01154,CUST0265,Business Analytics,Books,2,580,1160,412.48,2024-03-06,North,0
ORD01448,CUST0050,Machine Learning A-Z,Books,2,697.0,1394.0,691.15,2024-03-06,North,15.0
ORD00081,CUST0168,Winter Jacket,Clothing,4,5800,23200,9289.33,2024-03-07,East,0
ORD01114,CUST0249,Non-stick Cookware Set,Home & Kitchen,2,6800,13600,4318.94,2024-03-07,North,0
ORD01400,CUST0273,Jump Rope Pro,Sports,2,361.0,722.0,169.71,2024-03-07,Central,5.0
ORD01056,CUST0138,Clean Code,Books,5,494.0,2470.0,785.57,2024-03-08,Central,5.0
ORD01759,CUST0263,USB-C Hub,Electronics,3,2720.0,8160.0,1264.2,2024-03-08,North,15.0
ORD00661,CUST0204,Protein Shaker,Sports,5,450,2250,516.93,2024-03-09,South,0
ORD00917,CUST0116,Resistance Bands Set,Sports,3,1200,3600,1118.31,2024-03-09,East,0
ORD01409,CUST0089,Mechanical Keyboard,Electronics,2,6500,13000,1555.31,2024-03-09,Central,0
ORD01410,CUST0133,Machine Learning A-Z,Books,5,820,4100,1811.67,2024-03-09,Central,0
ORD01506,CUST0263,Machine Learning A-Z,Books,4,820,3280,1029.03,2024-03-09,South,0
ORD00311,CUST0012,Slim Fit Jeans,Clothing,4,1870.0,7480.0,2945.76,2024-03-10,East,15.0
ORD01404,CUST0061,Wireless Headphones,Electronics,4,7225.0,28900.0,2388.14,2024-03-10,South,15.0
ORD01201,CUST0005,Running Shoes,Clothing,3,4500,13500,3983.82,2024-03-11,West,0
ORD01656,CUST0148,Slim Fit Jeans,Clothing,4,2200,8800,2635.42,2024-03-11,West,0
ORD00912,CUST0037,Data Science Handbook,Books,3,585.0,1755.0,537.98,2024-03-12,West,10.0
ORD01355,CUST0206,Wireless Headphones,Electronics,3,8500,25500,4409.2,2024-03-12,North,0
ORD01692,CUST0177,Resistance Bands Set,Sports,2,1200,2400,650.77,2024-03-12,North,0
ORD00788,CUST0166,Smart Watch Series 5,Electronics,4,17600.0,70400.0,6108.37,2024-03-13,East,20.0
ORD01260,CUST0042,Clean Code,Books,2,494.0,988.0,329.17,2024-03-13,Central,5.0
ORD00402,CUST0081,Laptop Pro X1,Electronics,4,85000,340000,60922.5,2024-03-14,West,0
ORD00971,CUST0160,Blender 1000W,Home & Kitchen,2,3150.0,6300.0,1644.88,2024-03-14,West,10.0
ORD00107,CUST0195,Sports Shorts,Clothing,4,900,3600,1519.32,2024-03-15,West,0
ORD00411,CUST0072,Laptop Pro X1,Electronics,5,72250.0,361250.0,42773.15,2024-03-15,North,15.0
ORD00169,CUST0051,Jump Rope Pro,Sports,5,323.0,1615.0,606.9,2024-03-16,North,15.0
ORD00741,CUST0269,Foam Roller,Sports,2,950,1900,509.06,2024-03-16,South,0
ORD00867,CUST0202,Sports Shorts,Clothing,4,900,3600,1003.59,2024-03-17,South,0
ORD01424,CUST0174,Python Mastery,Books,3,675.0,2025.0,954.16,2024-03-17,East,10.0
ORD01630,CUST0241,Bed Sheet Set,Home & Kitchen,2,2240.0,4480.0,918.9,2024-03-17,North,20.0
ORD00375,CUST0119,Clean Code,Books,2,520,1040,445.22,2024-03-18,West,0
ORD01161,CUST0032,Wireless Headphones,Electronics,1,8500,8500,1199.13,2024-03-18,West,0
ORD01191,CUST0263,USB-C Hub,Electronics,3,3040.0,9120.0,1141.05,2024-03-18,Central,5.0
ORD01893,CUST0186,Laptop Pro X1,Electronics,4,68000.0,272000.0,40843.49,2024-03-18,South,20.0
ORD01900,CUST0268,Machine Learning A-Z,Books,4,656.0,2624.0,1209.78,2024-03-18,North,20.0
ORD00089,CUST0175,Mechanical Keyboard,Electronics,4,5200.0,20800.0,2683.62,2024-03-19,North,20.0
ORD01038,CUST0240,Business Analytics,Books,1,580,580,256.39,2024-03-19,South,0
ORD00136,CUST0036,Yoga Mat Premium,Sports,3,1800,5400,1913.86,2024-03-20,South,0
ORD00421,CUST0224,Smart Watch Series 5,Electronics,1,22000,22000,1949.67,2024-03-20,South,0
ORD01065,CUST0041,Cotton T-Shirt Pack,Clothing,3,960.0,2880.0,1107.88,2024-03-20,Central,20.0
ORD01345,CUST0056,Protein Shaker,Sports,4,450,1800,441.32,2024-03-20,West,0
ORD01380,CUST0105,Non-stick Cookware Set,Home & Kitchen,4,6800,27200,7259.91,2024-03-20,Central,0
ORD01950,CUST0181,Python Mastery,Books,1,600.0,600.0,279.05,2024-03-20,Central,20.0
ORD00590,CUST0054,Winter Jacket,Clothing,5,4640.0,23200.0,9060.73,2024-03-21,South,20.0
ORD00855,CUST0200,Winter Jacket,Clothing,3,5800,17400,6195.94,2024-03-21,West,0
ORD00077,CUST0280,Machine Learning A-Z,Books,2,779.0,1558.0,535.77,2024-03-22,Central,5.0
ORD00899,CUST0038,Python Mastery,Books,5,712.5,3562.5,1107.47,2024-03-22,West,5.0
ORD01255,CUST0064,Data Science Handbook,Books,5,650,3250,1101.25,2024-03-22,West,0
ORD01367,CUST0178,Bed Sheet Set,Home & Kitchen,4,2380.0,9520.0,2928.34,2024-03-22,East,15.0
ORD00215,CUST0083,Air Fryer Deluxe,Home & Kitchen,4,6750.0,27000.0,5996.76,2024-03-23,East,10.0
ORD00231,CUST0025,Non-stick Cookware Set,Home & Kitchen,3,6800,20400,6525.99,2024-03-23,East,0
ORD01736,CUST0158,Running Shoes,Clothing,2,4500,9000,3793.97,2024-03-23,North,0
ORD01836,CUST0271,Data Science Handbook,Books,5,650,3250,985.53,2024-03-23,North,0
ORD00545,CUST0214,Slim Fit Jeans,Clothing,4,1760.0,7040.0,2561.07,2024-03-24,Central,20.0
ORD01829,CUST0052,Data Science Handbook,Books,3,650,1950,794.78,2024-03-24,North,0
ORD01907,CUST0104,Winter Jacket,Clothing,4,5800,23200,7363.69,2024-03-24,East,0
ORD00201,CUST0089,Mechanical Keyboard,Electronics,2,5525.0,11050.0,1367.72,2024-03-25,North,15.0
ORD01729,CUST0084,Non-stick Cookware Set,Home & Kitchen,5,6800,34000,10635.43,2024-03-25,West,0
ORD01967,CUST0116,Yoga Mat Premium,Sports,2,1800,3600,1218.39,2024-03-25,South,0
ORD00409,CUST0272,Slim Fit Jeans,Clothing,1,1980.0,1980.0,752.41,2024-03-26,Central,10.0
ORD01612,CUST0059,Wireless Headphones,Electronics,2,7225.0,14450.0,1888.21,2024-03-26,North,15.0
ORD01899,CUST0216,Bed Sheet Set,Home & Kitchen,1,2800,2800,831.78,2024-03-26,West,0
ORD00103,CUST0053,Winter Jacket,Clothing,5,5800,29000,9972.5,2024-03-27,North,0
ORD00811,CUST0103,Running Shoes,Clothing,3,4500,13500,4812.14,2024-03-27,South,0
ORD00063,CUST0221,Coffee Maker Pro,Home & Kitchen,5,3570.0,17850.0,4432.82,2024-03-28,Central,15.0
ORD00303,CUST0275,Sports Shorts,Clothing,2,900,1800,757.61,2024-03-28,South,0
ORD00743,CUST0013,Non-stick Cookware Set,Home & Kitchen,2,6800,13600,3977.09,2024-03-28,East,0
ORD00933,CUST0294,Business Analytics,Books,5,493.0,2465.0,1186.59,2024-03-28,South,15.0
ORD01192,CUST0255,Business Analytics,Books,3,551.0,1653.0,504.07,2024-03-28,East,5.0
ORD01541,CUST0094,Machine Learning A-Z,Books,4,820,3280,1074.93,2024-03-28,West,0
ORD00498,CUST0051,Blender 1000W,Home & Kitchen,2,3500,7000,2422.93,2024-03-29,South,0
ORD00576,CUST0007,Yoga Mat Premium,Sports,2,1620.0,3240.0,1219.51,2024-03-29,East,10.0
ORD00166,CUST0206,USB-C Hub,Electronics,1,3040.0,3040.0,459.77,2024-03-30,West,5.0
ORD00385,CUST0254,Foam Roller,Sports,4,902.5,3610.0,1255.65,2024-03-30,West,5.0
ORD01978,CUST0208,Coffee Maker Pro,Home & Kitchen,4,3990.0,15960.0,4947.88,2024-03-30,West,5.0
ORD01992,CUST0144,Jump Rope Pro,Sports,1,323.0,323.0,126.03,2024-03-31,South,15.0
ORD00939,CUST0007,Business Analytics,Books,3,580,1740,629.21,2024-04-01,East,0
ORD01055,CUST0184,Resistance Bands Set,Sports,3,1080.0,3240.0,829.36,2024-04-01,North,10.0
ORD01097,CUST0144,Air Fryer Deluxe,Home & Kitchen,5,7500,37500,11439.16,2024-04-01,Central,0
ORD01989,CUST0034,Running Shoes,Clothing,5,4500,22500,8250.52,2024-04-02,East,0
ORD00352,CUST0139,Business Analytics,Books,2,580,1160,391.47,2024-04-04,North,0
ORD01236,CUST0035,Blender 1000W,Home & Kitchen,1,3150.0,3150.0,1060.97,2024-04-04,East,10.0
ORD01247,CUST0091,Winter Jacket,Clothing,2,5800,11600,3562.02,2024-04-04,Central,0
ORD01633,CUST0056,Non-stick Cookware Set,Home & Kitchen,1,5780.0,5780.0,1954.27,2024-04-04,North,15.0
ORD00441,CUST0070,Wireless Headphones,Electronics,1,8500,8500,769.81,2024-04-05,Central,0
ORD01071,CUST0079,Wireless Headphones,Electronics,4,8075.0,32300.0,2647.4,2024-04-05,West,5.0
ORD01822,CUST0157,Coffee Maker Pro,Home & Kitchen,3,3360.0,10080.0,3142.76,2024-04-05,East,20.0
ORD00604,CUST0146,Slim Fit Jeans,Clothing,1,2200,2200,689.83,2024-04-06,Central,0
ORD00164,CUST0244,Laptop Pro X1,Electronics,3,76500.0,229500.0,31984.64,2024-04-07,West,10.0
ORD00522,CUST0171,USB-C Hub,Electronics,3,2720.0,8160.0,700.14,2024-04-07,South,15.0
ORD00372,CUST0179,Jump Rope Pro,Sports,1,361.0,361.0,126.34,2024-04-08,West,5.0
ORD01050,CUST0003,Business Analytics,Books,1,493.0,493.0,209.27,2024-04-08,East,15.0
ORD01489,CUST0256,USB-C Hub,Electronics,3,3040.0,9120.0,838.36,2024-04-08,North,5.0
ORD00098,CUST0177,Foam Roller,Sports,5,950,4750,1345.8,2024-04-09,West,0
ORD00775,CUST0202,Resistance Bands Set,Sports,3,1140.0,3420.0,767.74,2024-04-09,West,5.0
ORD00782,CUST0253,Mechanical Keyboard,Electronics,2,5850.0,11700.0,1707.58,2024-04-09,South,10.0
ORD01028,CUST0061,Sports Shorts,Clothing,5,855.0,4275.0,1729.97,2024-04-09,North,5.0
ORD01103,CUST0064,Laptop Pro X1,Electronics,3,76500.0,229500.0,35270.91,2024-04-09,West,10.0
ORD00034,CUST0195,Wireless Headphones,Electronics,4,8500,34000,5870.16,2024-04-10,North,0
ORD00616,CUST0106,Slim Fit Jeans,Clothing,3,2090.0,6270.0,2156.47,2024-04-10,Central,5.0
ORD01383,CUST0097,Machine Learning A-Z,Books,2,820,1640,631.86,2024-04-10,North,0
ORD01494,CUST0253,Protein Shaker,Sports,1,427.5,427.5,117.02,2024-04-10,Central,5.0
ORD00066,CUST0126,Laptop Pro X1,Electronics,5,68000.0,340000.0,53328.64,2024-04-11,West,20.0
ORD00334,CUST0119,Python Mastery,Books,2,750,1500,515.62,2024-04-11,North,0
ORD00543,CUST0176,Smart Watch Series 5,Electronics,1,20900.0,20900.0,2508.52,2024-04-12,South,5.0
ORD01812,CUST0227,Data Science Handbook,Books,5,520.0,2600.0,1110.16,2024-04-12,South,20.0
ORD00228,CUST0246,Winter Jacket,Clothing,2,5800,11600,4561.22,2024-04-13,South,0
ORD00767,CUST0091,Slim Fit Jeans,Clothing,5,2090.0,10450.0,4050.13,2024-04-13,West,5.0
ORD00931,CUST0063,Protein Shaker,Sports,4,427.5,1710.0,612.75,2024-04-14,North,5.0
ORD01032,CUST0231,Coffee Maker Pro,Home & Kitchen,3,3780.0,11340.0,3431.94,2024-04-14,South,10.0
ORD01092,CUST0117,Jump Rope Pro,Sports,4,361.0,1444.0,556.29,2024-04-14,South,5.0
ORD01559,CUST0022,Jump Rope Pro,Sports,2,361.0,722.0,273.52,2024-04-14,East,5.0
ORD01690,CUST0160,Laptop Pro X1,Electronics,2,72250.0,144500.0,12916.1,2024-04-14,South,15.0
ORD00140,CUST0299,Winter Jacket,Clothing,2,5510.0,11020.0,4160.94,2024-04-15,South,5.0
ORD00401,CUST0025,Business Analytics,Books,1,493.0,493.0,225.19,2024-04-15,North,15.0
ORD00449,CUST0066,Winter Jacket,Clothing,3,5800,17400,4498.58,2024-04-17,North,0
ORD00031,CUST0275,Cotton T-Shirt Pack,Clothing,2,1140.0,2280.0,653.67,2024-04-18,West,5.0
ORD00305,CUST0263,Python Mastery,Books,4,675.0,2700.0,841.18,2024-04-18,West,10.0
ORD00904,CUST0268,USB-C Hub,Electronics,2,2880.0,5760.0,733.53,2024-04-18,West,10.0
ORD01001,CUST0223,Bed Sheet Set,Home & Kitchen,1,2520.0,2520.0,579.84,2024-04-18,Central,10.0
ORD01768,CUST0175,Smart Watch Series 5,Electronics,3,17600.0,52800.0,6570.34,2024-04-18,East,20.0
ORD00320,CUST0124,Jump Rope Pro,Sports,3,304.0,912.0,316.8,2024-04-19,South,20.0
ORD01738,CUST0282,USB-C Hub,Electronics,2,3040.0,6080.0,892.81,2024-04-19,West,5.0
ORD00069,CUST0286,Data Science Handbook,Books,1,617.5,617.5,201.72,2024-04-20,South,5.0
ORD00092,CUST0126,Non-stick Cookware Set,Home & Kitchen,3,6460.0,19380.0,4584.91,2024-04-20,North,5.0
ORD00194,CUST0079,Sports Shorts,Clothing,2,720.0,1440.0,540.85,2024-04-20,North,20.0
ORD01457,CUST0101,Data Science Handbook,Books,1,650,650,320.79,2024-04-20,West,0
ORD01778,CUST0148,Winter Jacket,Clothing,5,4640.0,23200.0,7350.01,2024-04-20,North,20.0
ORD00084,CUST0065,Cotton T-Shirt Pack,Clothing,1,1080.0,1080.0,474.72,2024-04-21,West,10.0
ORD00794,CUST0120,Sports Shorts,Clothing,2,900,1800,492.55,2024-04-21,East,0
ORD00914,CUST0264,Air Fryer Deluxe,Home & Kitchen,1,7500,7500,1930.82,2024-04-21,East,0
ORD00074,CUST0110,Python Mastery,Books,4,712.5,2850.0,1043.6,2024-04-22,North,5.0
ORD00980,CUST0050,Foam Roller,Sports,5,760.0,3800.0,1172.66,2024-04-22,North,20.0
ORD01153,CUST0222,Smart Watch Series 5,Electronics,3,22000,66000,9769.14,2024-04-22,West,0
ORD01434,CUST0115,Data Science Handbook,Books,4,552.5,2210.0,704.33,2024-04-22,West,15.0
ORD00029,CUST0049,Python Mastery,Books,4,750,3000,1154.15,2024-04-23,North,0
ORD00078,CUST0200,Data Science Handbook,Books,4,552.5,2210.0,735.95,2024-04-23,East,15.0
ORD00809,CUST0160,Laptop Pro X1,Electronics,5,68000.0,340000.0,30160.58,2024-04-23,North,20.0
ORD01000,CUST0296,Resistance Bands Set,Sports,2,1020.0,2040.0,802.09,2024-04-23,West,15.0
ORD00113,CUST0158,Wireless Headphones,Electronics,5,8500,42500,5266.4,2024-04-24,Central,0
ORD01329,CUST0215,Coffee Maker Pro,Home & Kitchen,2,3990.0,7980.0,2776.54,2024-04-24,West,5.0
ORD00211,CUST0146,Machine Learning A-Z,Books,2,738.0,1476.0,513.4,2024-04-25,West,10.0
ORD00764,CUST0041,Smart Watch Series 5,Electronics,2,19800.0,39600.0,6518.71,2024-04-25,West,10.0
